Editing effect,Group
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
0.33473,All SNPs
3.4784,All SNPs
1.3113,All SNPs
5.8616,All SNPs
5.8616,All SNPs
0.46387,All SNPs
0.46387,All SNPs
0.46387,All SNPs
0.46387,All SNPs
0.46387,All SNPs
0.46387,All SNPs
3.6193,All SNPs
3.6193,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
4.2632,All SNPs
0.98983,All SNPs
0.98983,All SNPs
0.50564,All SNPs
4.4878,All SNPs
4.4878,All SNPs
4.4878,All SNPs
4.4878,All SNPs
3.6437,All SNPs
4.1859,All SNPs
4.1859,All SNPs
4.1859,All SNPs
4.1859,All SNPs
4.1859,All SNPs
6.7588,All SNPs
6.7588,All SNPs
6.7588,All SNPs
6.7588,All SNPs
6.7588,All SNPs
3.7321,All SNPs
0.42142,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.8184,All SNPs
0.70201,All SNPs
0.70201,All SNPs
0.70201,All SNPs
0.70201,All SNPs
0.70201,All SNPs
0.70201,All SNPs
0.91387,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.4316,All SNPs
3.6247,All SNPs
3.6247,All SNPs
3.6247,All SNPs
3.6247,All SNPs
3.6247,All SNPs
3.6247,All SNPs
3.6247,All SNPs
5.5555,All SNPs
5.5555,All SNPs
5.5555,All SNPs
1.076,All SNPs
3.8013,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
4.0005,All SNPs
0.72778,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
0.92212,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6238,All SNPs
3.6046,All SNPs
3.8341,All SNPs
1.3372,All SNPs
1.3372,All SNPs
1.3372,All SNPs
0.32485,All SNPs
1.1201,All SNPs
0.95666,All SNPs
0.95666,All SNPs
3.4894,All SNPs
5.8205,All SNPs
3.6894,All SNPs
3.6894,All SNPs
3.6894,All SNPs
3.6894,All SNPs
5.6535,All SNPs
5.6535,All SNPs
5.6535,All SNPs
3.952,All SNPs
3.952,All SNPs
3.952,All SNPs
3.952,All SNPs
3.952,All SNPs
3.952,All SNPs
3.952,All SNPs
1.2752,All SNPs
5.8673,All SNPs
5.8673,All SNPs
5.8673,All SNPs
0.93561,All SNPs
0.93561,All SNPs
0.93561,All SNPs
0.93561,All SNPs
0.93561,All SNPs
0.93561,All SNPs
4.3601,All SNPs
4.3601,All SNPs
4.3601,All SNPs
4.3601,All SNPs
4.3601,All SNPs
4.3601,All SNPs
4.3601,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
3.4852,All SNPs
6.4839,All SNPs
6.4839,All SNPs
4.8561,All SNPs
4.8561,All SNPs
4.8561,All SNPs
4.8561,All SNPs
4.1712,All SNPs
1.1522,All SNPs
4.7297,All SNPs
3.445,All SNPs
0.43194,All SNPs
0.43194,All SNPs
6.1188,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
0.23575,All SNPs
1.2721,All SNPs
1.2721,All SNPs
1.2721,All SNPs
1.2721,All SNPs
1.2721,All SNPs
1.2721,All SNPs
3.7089,All SNPs
5.001,All SNPs
5.001,All SNPs
1.107,All SNPs
1.107,All SNPs
1.107,All SNPs
5.9512,All SNPs
1.3489,All SNPs
1.3489,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
4.7107,All SNPs
0.94324,All SNPs
0.94324,All SNPs
0.94324,All SNPs
0.94324,All SNPs
0.94324,All SNPs
3.5322,All SNPs
3.5322,All SNPs
3.5322,All SNPs
5.1765,All SNPs
5.1765,All SNPs
0.93309,All SNPs
0.93309,All SNPs
0.93309,All SNPs
1.302,All SNPs
7.1808,All SNPs
0.4233,All SNPs
0.4233,All SNPs
0.4233,All SNPs
0.4233,All SNPs
0.99501,All SNPs
0.99501,All SNPs
0.99501,All SNPs
0.99501,All SNPs
0.99501,All SNPs
0.99501,All SNPs
0.99501,All SNPs
0.99501,All SNPs
6.1166,All SNPs
6.1166,All SNPs
6.1166,All SNPs
6.1166,All SNPs
6.1166,All SNPs
6.1166,All SNPs
6.1166,All SNPs
6.1166,All SNPs
1.2603,All SNPs
1.2603,All SNPs
1.2603,All SNPs
1.2603,All SNPs
1.2603,All SNPs
1.2603,All SNPs
0.88245,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
0.83587,All SNPs
1.2639,All SNPs
1.2639,All SNPs
4.9867,All SNPs
4.9867,All SNPs
0.27804,All SNPs
0.27804,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
3.8591,All SNPs
7.4419,All SNPs
3.8454,All SNPs
3.7827,All SNPs
0.98762,All SNPs
0.98762,All SNPs
0.98762,All SNPs
0.98762,All SNPs
5.4766,All SNPs
5.4766,All SNPs
5.4766,All SNPs
0.90241,All SNPs
0.90241,All SNPs
1.3264,All SNPs
1.3264,All SNPs
1.3264,All SNPs
4.0251,All SNPs
4.0251,All SNPs
4.0251,All SNPs
4.0251,All SNPs
4.0251,All SNPs
0.62617,All SNPs
0.11655,All SNPs
1.0208,All SNPs
0.66514,All SNPs
0.036897,All SNPs
1.2515,All SNPs
1.2515,All SNPs
1.2515,All SNPs
1.2515,All SNPs
1.2515,All SNPs
1.2515,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
6.0664,All SNPs
1.0547,All SNPs
5.3924,All SNPs
3.5846,All SNPs
0.21595,All SNPs
0.21595,All SNPs
0.21595,All SNPs
0.21595,All SNPs
3.8289,All SNPs
4.3386,All SNPs
4.3386,All SNPs
4.3386,All SNPs
4.3386,All SNPs
1.2239,All SNPs
1.2239,All SNPs
1.1979,All SNPs
3.9687,All SNPs
1.285,All SNPs
0.71548,All SNPs
0.71548,All SNPs
0.71548,All SNPs
0.71548,All SNPs
0.71548,All SNPs
0.71548,All SNPs
1.2664,All SNPs
1.2664,All SNPs
1.2664,All SNPs
3.7033,All SNPs
0.54295,All SNPs
0.54295,All SNPs
0.54295,All SNPs
0.54295,All SNPs
0.54295,All SNPs
0.54295,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
3.5677,All SNPs
0.89881,All SNPs
0.89881,All SNPs
1.2544,All SNPs
1.2544,All SNPs
4.9128,All SNPs
4.9128,All SNPs
4.9128,All SNPs
4.9128,All SNPs
3.4256,All SNPs
3.5955,All SNPs
3.5955,All SNPs
3.5955,All SNPs
3.5955,All SNPs
3.5955,All SNPs
3.5955,All SNPs
4.1288,All SNPs
4.1288,All SNPs
4.1288,All SNPs
0.2609,All SNPs
0.2609,All SNPs
0.2609,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
1.0211,All SNPs
0.23473,All SNPs
5.1577,All SNPs
5.0928,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
0.68335,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
9.7903,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.81849,All SNPs
0.71667,All SNPs
0.71667,All SNPs
0.71667,All SNPs
0.71667,All SNPs
0.71667,All SNPs
0.71667,All SNPs
1.3468,All SNPs
1.3468,All SNPs
1.3468,All SNPs
1.1522,All SNPs
1.1522,All SNPs
1.02,All SNPs
1.02,All SNPs
1.02,All SNPs
1.02,All SNPs
4.2399,All SNPs
4.2399,All SNPs
4.2399,All SNPs
1.1306,All SNPs
1.1306,All SNPs
0.53863,All SNPs
0.53863,All SNPs
3.844,All SNPs
7.2258,All SNPs
7.2258,All SNPs
7.2258,All SNPs
7.2258,All SNPs
7.2258,All SNPs
7.2258,All SNPs
0.33003,All SNPs
0.33003,All SNPs
0.33003,All SNPs
0.33003,All SNPs
0.33003,All SNPs
0.33003,All SNPs
0.33003,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
4.4834,All SNPs
5.3106,All SNPs
5.3106,All SNPs
5.3106,All SNPs
5.3106,All SNPs
5.3106,All SNPs
0.52627,All SNPs
0.52627,All SNPs
0.52627,All SNPs
0.52627,All SNPs
4.4437,All SNPs
4.6083,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.67351,All SNPs
0.17596,All SNPs
0.17596,All SNPs
0.17596,All SNPs
0.17596,All SNPs
0.17596,All SNPs
0.17596,All SNPs
0.17596,All SNPs
1.0462,All SNPs
0.86754,All SNPs
0.86754,All SNPs
0.86754,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.798,All SNPs
4.2662,All SNPs
5.4141,All SNPs
0.37361,All SNPs
0.37361,All SNPs
0.37361,All SNPs
0.37361,All SNPs
0.46685,All SNPs
0.74302,All SNPs
0.74302,All SNPs
0.74302,All SNPs
0.74302,All SNPs
0.74302,All SNPs
0.74302,All SNPs
0.74302,All SNPs
0.74302,All SNPs
4.1399,All SNPs
4.1399,All SNPs
4.1399,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.77119,All SNPs
0.73591,All SNPs
5.6694,All SNPs
5.6694,All SNPs
5.6694,All SNPs
5.6694,All SNPs
1.0398,All SNPs
1.0398,All SNPs
1.0398,All SNPs
3.6533,All SNPs
3.6533,All SNPs
7.9211,All SNPs
1.1941,All SNPs
1.1941,All SNPs
1.1941,All SNPs
1.1941,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
0.29623,All SNPs
3.5754,All SNPs
3.5754,All SNPs
3.5754,All SNPs
3.5754,All SNPs
3.5754,All SNPs
3.5754,All SNPs
0.354,All SNPs
0.11321,All SNPs
0.11321,All SNPs
0.11321,All SNPs
1.1039,All SNPs
1.1039,All SNPs
1.1039,All SNPs
1.1039,All SNPs
1.1039,All SNPs
1.1039,All SNPs
3.5011,All SNPs
3.5011,All SNPs
3.5011,All SNPs
3.5011,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
5.8853,All SNPs
1.3299,All SNPs
1.3299,All SNPs
4.374,All SNPs
4.3014,All SNPs
4.3014,All SNPs
4.3014,All SNPs
4.3014,All SNPs
4.3014,All SNPs
3.4705,All SNPs
3.4705,All SNPs
3.4705,All SNPs
3.5722,All SNPs
0.5628,All SNPs
0.5628,All SNPs
0.5628,All SNPs
0.5628,All SNPs
0.5628,All SNPs
0.5628,All SNPs
0.5628,All SNPs
0.5628,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
5.1221,All SNPs
1.0824,All SNPs
3.6488,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
6.9562,All SNPs
7.6151,All SNPs
7.6151,All SNPs
7.6151,All SNPs
7.6151,All SNPs
7.6151,All SNPs
7.6151,All SNPs
7.6151,All SNPs
0.5571,All SNPs
0.5571,All SNPs
0.5571,All SNPs
0.5571,All SNPs
0.5571,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
4.6751,All SNPs
3.8123,All SNPs
1.0367,All SNPs
1.0367,All SNPs
1.0367,All SNPs
1.0367,All SNPs
1.0367,All SNPs
3.3692,All SNPs
3.3692,All SNPs
3.3692,All SNPs
3.3692,All SNPs
3.3692,All SNPs
3.3692,All SNPs
4.2603,All SNPs
4.2603,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
0.77085,All SNPs
4.7892,All SNPs
4.7892,All SNPs
7.1143,All SNPs
7.1143,All SNPs
7.1143,All SNPs
7.1143,All SNPs
1.0915,All SNPs
1.0915,All SNPs
0.93349,All SNPs
3.5618,All SNPs
3.5618,All SNPs
0.18134,All SNPs
5.0997,All SNPs
5.8167,All SNPs
5.8167,All SNPs
5.8167,All SNPs
5.8167,All SNPs
4.7343,All SNPs
4.7343,All SNPs
7.9482,All SNPs
7.9482,All SNPs
1.3448,All SNPs
1.0298,All SNPs
1.0298,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
5.6243,All SNPs
1.0666,All SNPs
1.0666,All SNPs
1.0666,All SNPs
3.799,All SNPs
0.86625,All SNPs
0.86625,All SNPs
0.86625,All SNPs
0.86625,All SNPs
0.86625,All SNPs
0.86625,All SNPs
0.86625,All SNPs
0.86625,All SNPs
6.1821,All SNPs
6.1821,All SNPs
4.1062,All SNPs
4.1062,All SNPs
4.1062,All SNPs
0.0057718,All SNPs
0.0057718,All SNPs
0.0057718,All SNPs
1.0878,All SNPs
1.0878,All SNPs
1.0878,All SNPs
1.0878,All SNPs
1.0878,All SNPs
1.0878,All SNPs
1.0878,All SNPs
1.2752,All SNPs
7.1715,All SNPs
0.5661,All SNPs
0.5661,All SNPs
0.5661,All SNPs
0.5661,All SNPs
0.5661,All SNPs
0.5661,All SNPs
0.5661,All SNPs
0.5661,All SNPs
1.3008,All SNPs
1.3008,All SNPs
1.3008,All SNPs
1.3008,All SNPs
0.36859,All SNPs
0.74996,All SNPs
8.3959,All SNPs
0.77982,All SNPs
0.77982,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.5429,All SNPs
3.4432,All SNPs
0.78644,All SNPs
0.78644,All SNPs
0.78644,All SNPs
4.111,All SNPs
0.40749,All SNPs
3.6368,All SNPs
7.7353,All SNPs
0.89436,All SNPs
0.89436,All SNPs
0.89436,All SNPs
0.89436,All SNPs
