id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	Base_K562_pred	RRA
K562|chr16_75026823-75027323	8	0.37802	0.52838	0.849429	980	4	-0.1524	0.69269	0.92485	1.0	1364	3	-0.1524	0.2468083246539013	-1.0
A549|chr6_11196359-11196859	7	0.37975	0.52816	0.849429	981	3	-0.064705	0.64326	0.89201	1.0	1323	3	-0.064705	0.24397645658365286	-1.0
A549|chr6_112223702-112224202	8	0.38024	0.52838	0.849429	982	4	-0.18938	0.36129	0.77013	1.0	989	3	-0.18938	0.1944100617902732	-1.0
A549|chr4_87032171-87032671	7	0.38074	0.52816	0.849429	983	3	0.029985	0.46481	0.83056	1.0	1121	3	0.029985	0.6149179067366087	-1.0
A549|chr20_38110711-38111211	6	0.38169	0.51476	0.849429	984	2	0.18407	0.2429	0.60431	1.0	807	3	0.18407	0.2463994084343275	-1.0
A549|chr17_27353933-27354433	3	0.3824	0.43932	0.815865	985	1	0.20379	0.29043	0.53752	1.0	891	2	0.20379	0.7544773292542847	3.6757175447023074
A549|chr1_8418694-8419194	8	0.38288	0.52838	0.849429	986	2	0.28033	0.2174	0.62989	1.0	749	4	0.28033	0.5897469398966438	-1.0
A549|chr6_16764536-16765036	7	0.38308	0.53281	0.849429	987	1	0.84466	0.01732	0.15762	1.0	116	5	0.84466	0.5072654232187952	-1.0
A549|chr5_14156070-14156570	6	0.38391	0.53464	0.849429	988	3	-0.18668	0.61904	0.88355	1.0	1307	1	-0.18668	0.7939668801465581	-1.0
K562|chr11_32435102-32435602	8	0.38567	0.53248	0.849429	989	2	0.39612	0.009495	0.077716	1.0	65	6	0.39612	0.6813757867892584	4.66038957837444
A549|chr5_17227813-17228313	8	0.38577	0.53248	0.849429	990	3	0.28214	0.14251	0.49979	1.0	577	4	0.28214	0.17990082775222566	-1.0
K562|chr17_78260999-78261499	6	0.38607	0.53464	0.849429	991	3	0.050016	0.30153	0.67187	1.0	911	3	0.050016	0.19550346467474203	-1.0
A549|chr10_102773268-102773768	8	0.38613	0.53248	0.849429	992	3	0.25177	0.16189	0.532	1.0	633	5	0.25177	0.4780570977296481	-1.0
K562|chr19_13151647-13152147	8	0.3862	0.53248	0.849429	993	2	0.13553	0.23129	0.65408	1.0	785	5	0.13553	0.8913054972294235	4.772679017451155
A549|chr4_57068217-57068717	8	0.38633	0.53248	0.849429	994	4	-0.088261	0.54902	0.87489	1.0	1236	4	-0.088261	0.8436684864172981	-1.0
K562|chr11_67289237-67289737	7	0.38837	0.53621	0.849429	995	3	0.083844	0.12025	0.42589	1.0	511	4	0.083844	0.8172516432309257	3.230113341428709
A549|chr22_46074669-46075169	8	0.38935	0.53614	0.849429	996	3	0.40934	0.08192	0.37002	1.0	403	5	0.40934	0.5922181934112808	-1.0
A549|chr6_71420242-71420742	3	0.39065	0.44536	0.821383	997	2	-0.13532	0.71537	0.79651	1.0	1382	1	-0.13532	0.7500387132565102	-1.0
K562|chr6_12012670-12013170	2	0.39087	0.37126	0.815865	998	1	-0.23002	0.51876	0.59548	1.0	1195	1	-0.23002	0.24041060322960817	-1.0
A549|chr9_708734-709234	8	0.39118	0.53615	0.849429	999	3	0.072523	0.44841	0.8136	1.0	1105	4	0.072523	0.8043266590427663	-1.0
K562|chr1_26694849-26695349	8	0.39164	0.53615	0.849429	1000	1	0.3107	0.088878	0.39582	1.0	427	5	0.3107	0.24507060090068988	4.216046422595962
A549|chr10_33298377-33298877	5	0.39264	0.53649	0.849429	1001	1	0.37231	0.086506	0.31759	1.0	417	4	0.37231	0.7151376063657323	-1.0
K562|chr1_47235724-47236224	8	0.39301	0.54005	0.849429	1002	2	0.47252	0.091933	0.40787	1.0	436	5	0.47252	0.245300651495544	-1.0
K562|chr17_82521670-82522170	8	0.39505	0.54005	0.849429	1003	2	0.39895	0.16765	0.53462	1.0	642	5	0.39895	0.7568579839677146	-1.0
A549|chr3_66469418-66469918	8	0.39529	0.54005	0.849429	1004	4	0.15274	0.058754	0.2982	1.0	313	4	0.15274	0.43990491633646656	-1.0
A549|chr13_110298952-110299452	8	0.39652	0.54005	0.849429	1005	4	-0.036194	0.13684	0.49728	1.0	556	4	-0.036194	0.7816571044865488	-1.0
A549|chr11_19952870-19953370	8	0.39673	0.54005	0.849429	1006	4	-0.14157	0.2492	0.66924	1.0	820	3	-0.14157	0.7654796965529832	-1.0
K562|chr14_102514700-102515200	8	0.39795	0.54005	0.849429	1007	4	0.097909	0.15585	0.52823	1.0	616	4	0.097909	0.7103341743489868	-1.0
A549|chr4_168695954-168696454	8	0.39813	0.54005	0.849429	1008	3	0.23486	0.013685	0.14276	1.0	87	4	0.23486	0.3975145019742686	-1.0
K562|chr10_131900129-131900629	8	0.39891	0.54006	0.849429	1009	2	0.31252	0.055859	0.29279	1.0	298	6	0.31252	0.8119411702610498	-1.0
A549|chr8_133033674-133034174	8	0.39959	0.54006	0.849429	1010	4	-0.087111	0.39027	0.78663	1.0	1030	3	-0.087111	0.281617604862408	-1.0
A549|chr1_234881895-234882395	8	0.39982	0.54006	0.849429	1011	3	0.26744	0.088507	0.39582	1.0	425	5	0.26744	0.7572962639687044	-1.0
A549|chr10_34704498-34704998	8	0.39993	0.54006	0.849429	1012	3	0.33344	0.19195	0.58248	1.0	694	5	0.33344	0.7008156734777551	-1.0
A549|chr15_89130160-89130660	7	0.40017	0.54803	0.849429	1013	2	0.056669	0.55894	0.86597	1.0	1256	3	0.056669	0.7524892567248193	-1.0
A549|chr9_113588999-113589499	8	0.40117	0.54006	0.849429	1014	2	0.019006	0.63361	0.90888	1.0	1318	2	0.019006	0.49908424899039006	-1.0
A549|chr15_63469123-63469623	8	0.40128	0.54006	0.849429	1015	3	0.33286	0.19529	0.58249	1.0	705	5	0.33286	0.16355948561288308	-1.0
A549|chr2_54581514-54582014	8	0.40348	0.54006	0.849429	1016	4	0.027505	0.22615	0.64185	1.0	775	4	0.027505	0.24835414622379376	-1.0
A549|chr13_110304578-110305078	8	0.40409	0.54006	0.849429	1017	4	-0.11472	0.79238	0.95546	1.0	1446	2	-0.11472	0.6888278888550955	-1.0
A549|chr5_59032705-59033205	8	0.40414	0.54006	0.849429	1018	3	-0.062959	0.13434	0.49727	1.0	541	2	-0.062959	0.29454437545937273	-1.0
A549|chr8_133001305-133001805	8	0.40441	0.54006	0.849429	1019	3	-0.041705	0.8885	0.97544	1.0	1516	1	-0.041705	0.75302335669555	-1.0
K562|chr19_15323450-15323950	6	0.40611	0.55792	0.849429	1020	1	0.4581	0.15711	0.50057	1.0	620	4	0.4581	0.7767940767135733	-1.0
K562|chr6_16299812-16300312	7	0.4073	0.55141	0.849429	1021	3	0.72806	0.067801	0.3054	1.0	348	4	0.72806	0.23831907348447579	-1.0
A549|chr17_72423644-72424144	5	0.40731	0.54028	0.849429	1022	2	-0.082733	0.78611	0.91565	1.0	1439	1	-0.082733	0.762947967896116	-1.0
K562|chr6_16217317-16217817	8	0.40825	0.54896	0.849429	1023	2	0.38907	0.096703	0.40787	1.0	449	6	0.38907	0.7814884035602144	-1.0
A549|chr12_52902485-52902985	5	0.40847	0.54028	0.849429	1024	2	0.19766	0.30262	0.63961	1.0	913	3	0.19766	0.26692014032979483	-1.0
A549|chr13_110411297-110411797	8	0.41086	0.55227	0.849429	1025	4	-0.090665	0.56768	0.8883	1.0	1268	3	-0.090665	0.8475647672479041	-1.0
A549|chr5_95864395-95864895	6	0.41089	0.55793	0.849429	1026	2	0.62376	0.013024	0.11666	1.0	84	4	0.62376	0.34344544581747716	-1.0
A549|chr18_58299880-58300380	8	0.41127	0.55227	0.849429	1027	3	0.18606	0.20583	0.61058	1.0	724	4	0.18606	0.2269543404283619	-1.0
K562|chr17_82098598-82099098	6	0.41294	0.55793	0.849429	1028	2	0.1027	0.22951	0.59301	1.0	783	3	0.1027	0.8116920980253018	5.07827191745736
A549|chr15_63041290-63041790	8	0.41394	0.55227	0.849429	1029	4	0.089042	0.17933	0.56059	1.0	669	4	0.089042	0.5392442024069041	-1.0
A549|chr20_50481271-50481771	8	0.41412	0.55227	0.849429	1030	3	0.14518	0.34662	0.75728	1.0	967	4	0.14518	0.7327941449431089	-1.0
A549|chr1_64949104-64949604	5	0.41453	0.5443	0.849429	1031	2	0.79082	0.055331	0.24088	1.0	295	3	0.79082	0.23796669200436224	-1.0
A549|chr8_132995152-132995652	8	0.41476	0.55712	0.849429	1032	4	-0.069631	0.078695	0.36452	1.0	390	3	-0.069631	0.3569499395424466	-1.0
A549|chr3_71026584-71027084	8	0.41579	0.55712	0.849429	1033	4	0.045993	0.24054	0.65663	1.0	802	4	0.045993	0.7391825000388764	-1.0
K562|chr11_65495860-65496360	7	0.4158	0.55142	0.849429	1034	1	0.24824	0.23112	0.61938	1.0	784	4	0.24824	0.7027668942012202	-1.0
A549|chr7_130925826-130926326	5	0.41601	0.5443	0.849429	1035	2	0.30755	0.16182	0.47308	1.0	632	3	0.30755	0.2865497703956882	-1.0
K562|chr1_234969896-234970396	6	0.4164	0.55793	0.849429	1036	3	-0.12447	0.13963	0.45228	1.0	564	2	-0.12447	0.7476302742836655	-1.0
A549|chr17_72463604-72464104	8	0.41661	0.55713	0.849429	1037	4	-0.089185	0.62675	0.90765	1.0	1312	3	-0.089185	0.17206175311231658	-1.0
A549|chr8_133006988-133007488	7	0.41696	0.55142	0.849429	1038	2	0.20991	0.16887	0.54796	1.0	644	4	0.20991	0.7978176375090437	-1.0
K562|chr20_32350376-32350876	8	0.41784	0.55713	0.849429	1039	3	0.65438	0.043421	0.25699	1.0	242	5	0.65438	0.8013345160058792	-1.0
A549|chr15_78047822-78048322	7	0.41827	0.55142	0.849429	1040	3	0.6378	0.12284	0.42589	1.0	515	4	0.6378	0.2155135525378418	-1.0
A549|chr1_8027821-8028321	7	0.41947	0.55142	0.849429	1041	2	0.3929	0.036751	0.23278	1.0	210	5	0.3929	0.23272110430498155	-1.0
K562|chr14_102507255-102507755	8	0.41949	0.56212	0.849429	1042	4	-0.018174	0.12245	0.48925	1.0	514	4	-0.018174	0.4712356320937282	-1.0
K562|chr11_340484-340984	4	0.42021	0.49079	0.83793	1043	2	0.33316	0.27155	0.59342	1.0	859	2	0.33316	0.7242329988085829	-1.0
K562|chr10_100364084-100364584	8	0.42116	0.56212	0.849429	1044	1	0.65269	0.019492	0.18554	1.0	126	6	0.65269	0.5343837869862261	-1.0
A549|chr1_8364150-8364650	5	0.42168	0.5443	0.849429	1045	2	0.31433	0.22172	0.54741	1.0	760	3	0.31433	0.1945111406971208	-1.0
A549|chr1_234533963-234534463	6	0.42205	0.56153	0.849429	1046	2	-0.025457	0.61918	0.88355	1.0	1308	2	-0.025457	0.8246072171838996	-1.0
A549|chr5_132491887-132492387	7	0.42239	0.56314	0.849429	1047	3	-0.12809	0.58548	0.87338	1.0	1280	3	-0.12809	0.5665761089788178	-1.0
A549|chr7_55022854-55023354	8	0.42333	0.56212	0.849429	1048	3	-0.029136	0.053647	0.28223	1.0	288	2	-0.029136	0.23683638471452495	-1.0
K562|chr6_15243856-15244356	8	0.42334	0.56212	0.849429	1049	3	0.39453	0.13158	0.4928	1.0	535	5	0.39453	0.5990097705002867	-1.0
K562|chr6_50826712-50827212	7	0.42433	0.56315	0.849429	1050	2	0.10573	0.051928	0.26433	1.0	283	4	0.10573	0.8505673894839789	-1.0
A549|chr6_11210816-11211316	8	0.42465	0.56212	0.849429	1051	3	0.63616	0.011033	0.091967	1.0	72	5	0.63616	0.694693194771395	-1.0
A549|chr13_110300831-110301331	4	0.42474	0.49916	0.83793	1052	2	-0.11527	0.099327	0.33314	1.0	455	2	-0.11527	0.8373761117000402	-1.0
A549|chr7_116563852-116564352	8	0.42567	0.56212	0.849429	1053	4	-0.18053	0.17338	0.54357	1.0	656	2	-0.18053	0.6502865156533213	-1.0
A549|chr7_131174334-131174834	8	0.42581	0.56212	0.849429	1054	3	0.24312	0.0046232	0.047873	1.0	30	5	0.24312	0.24126001813187153	-1.0
K562|chr12_6608816-6609316	6	0.4268	0.56987	0.85878	1055	3	0.041761	0.0028977	0.025295	1.0	21	3	0.041761	0.7908832565615694	-1.0
K562|chr7_107006225-107006725	8	0.42693	0.56212	0.849429	1056	3	0.42846	0.10416	0.43246	1.0	467	5	0.42846	0.7445210687272321	-1.0
A549|chr20_19889910-19890410	7	0.42797	0.57521	0.860798	1057	2	0.08756	0.16993	0.54796	1.0	648	3	0.08756	0.6591056402420438	-1.0
A549|chr3_71164231-71164731	8	0.42846	0.56213	0.849429	1058	2	0.32061	0.053425	0.28223	1.0	287	4	0.32061	0.23725886519259437	-1.0
A549|chr14_68655045-68655545	5	0.42961	0.55285	0.849429	1059	1	-0.046044	0.69054	0.87383	1.0	1359	2	-0.046044	0.7585548660806636	-1.0
K562|chr11_94766859-94767359	7	0.43068	0.58717	0.872688	1060	3	0.71745	4.9834e-05	0.0018149	1.0	1	4	0.71745	0.34014917009863815	-1.0
A549|chr2_42918620-42919120	8	0.43075	0.56213	0.849429	1061	3	-0.020624	0.58035	0.89542	1.0	1274	3	-0.020624	0.7929207995490052	-1.0
A549|chr22_46073773-46074273	8	0.43118	0.56213	0.849429	1062	3	0.19471	0.21904	0.63241	1.0	754	5	0.19471	0.30659178973358503	-1.0
A549|chr11_128521238-128521738	7	0.43121	0.58717	0.872688	1063	2	0.41831	0.1108	0.4193	1.0	490	4	0.41831	0.4186484391078658	-1.0
A549|chr1_64909032-64909532	5	0.4313	0.56162	0.849429	1064	2	0.0036828	0.51881	0.79893	1.0	1197	2	0.0036828	0.5146516999203589	-1.0
K562|chr19_19100761-19101261	8	0.43345	0.56213	0.849429	1065	4	-0.052389	0.015431	0.15182	1.0	101	3	-0.052389	0.24545410975435955	-1.0
A549|chrX_107675393-107675893	8	0.43373	0.56213	0.849429	1066	1	0.47454	0.044918	0.26347	1.0	251	6	0.47454	-1.0	-1.0
K562|chr1_234973690-234974190	6	0.43393	0.57423	0.860798	1067	3	-0.054251	0.72678	0.90549	1.0	1391	2	-0.054251	0.456656606968151	-1.0
K562|chr1_8871184-8871684	8	0.43517	0.56213	0.849429	1068	4	0.047757	0.49712	0.85706	1.0	1159	4	0.047757	0.2387398546436214	-1.0
A549|chr1_8420984-8421484	8	0.43538	0.56213	0.849429	1069	4	-0.080665	0.55269	0.87749	1.0	1242	4	-0.080665	0.8173435254800886	-1.0
K562|chr22_46610327-46610827	8	0.43705	0.57598	0.860798	1070	3	0.42337	0.045236	0.26347	1.0	253	5	0.42337	0.8004818013368623	-1.0
A549|chr4_168876044-168876544	8	0.43795	0.57598	0.860798	1071	3	0.40983	0.14386	0.50634	1.0	582	5	0.40983	0.46033932033836156	-1.0
A549|chr4_87025580-87026080	8	0.43806	0.57598	0.860798	1072	4	0.14316	0.26512	0.67969	1.0	849	4	0.14316	0.763093718043356	-1.0
K562|chr10_21524349-21524849	6	0.43829	0.57851	0.862992	1073	3	-0.10991	0.52167	0.82149	1.0	1204	2	-0.10991	0.4714733808408502	-1.0
A549|chr12_104276407-104276907	8	0.43843	0.57598	0.860798	1074	2	0.44633	0.12436	0.4928	1.0	518	5	0.44633	0.5678369888763278	-1.0
A549|chr20_54114942-54115442	8	0.4391	0.57599	0.860798	1075	4	0.067627	0.10692	0.43843	1.0	477	4	0.067627	0.7415052261661212	-1.0
A549|chr18_77112291-77112791	8	0.44056	0.57599	0.860798	1076	3	0.33214	0.092212	0.40787	1.0	437	5	0.33214	0.7632636383294662	-1.0
A549|chr5_59003580-59004080	5	0.44221	0.56163	0.849429	1077	2	-0.019441	0.45834	0.76814	1.0	1114	2	-0.019441	0.20489442519609724	-1.0
A549|chr15_98868436-98868936	8	0.4431	0.59128	0.872903	1078	2	0.48013	0.085514	0.38695	1.0	414	5	0.48013	0.37261311830385246	-1.0
A549|chr12_62697806-62698306	8	0.44361	0.59129	0.872903	1079	2	0.88005	0.0010954	0.015736	1.0	9	5	0.88005	0.5217770137690964	-1.0
A549|chr1_93585546-93586046	8	0.44385	0.59484	0.872903	1080	4	0.081118	0.33073	0.75211	1.0	943	4	0.081118	0.2715069814094725	-1.0
A549|chr20_19936423-19936923	6	0.44399	0.57852	0.862992	1081	3	0.012114	0.32882	0.69451	1.0	941	3	0.012114	0.26284247892251755	-1.0
A549|chr12_62785834-62786334	8	0.44491	0.59484	0.872903	1082	3	0.2551	0.085247	0.3829	1.0	412	4	0.2551	0.7812376935231656	-1.0
K562|chr1_47235194-47235694	8	0.44549	0.59484	0.872903	1083	2	0.077011	0.51408	0.86831	1.0	1189	4	0.077011	0.37961229148634357	-1.0
K562|chr17_79840071-79840571	8	0.44613	0.59484	0.872903	1084	4	-0.037143	0.42266	0.80067	1.0	1062	3	-0.037143	0.8537140488210005	3.629006066485256
A549|chr5_59039469-59039969	1	0.44696	0.38607	0.815865	1085	0	-0.052775	0.55304	0.61393	1.0	1244	0	-0.052775	0.8073636901340523	-1.0
A549|chr7_27117484-27117984	5	0.44698	0.56163	0.849429	1086	2	-0.034955	0.64185	0.85101	1.0	1322	2	-0.034955	0.5818977333089721	-1.0
A549|chr7_131248963-131249463	8	0.44774	0.59484	0.872903	1087	3	0.22881	0.23513	0.65408	1.0	794	5	0.22881	0.2159233751922291	-1.0
A549|chr1_67742966-67743466	8	0.45109	0.59484	0.872903	1088	2	0.47949	0.059387	0.30073	1.0	316	6	0.47949	0.7857824454064944	-1.0
A549|chr2_20521727-20522227	8	0.45231	0.59484	0.872903	1089	3	0.17198	0.31201	0.73484	1.0	925	4	0.17198	0.6366104870338989	-1.0
A549|chr4_7857945-7858445	8	0.45297	0.59484	0.872903	1090	4	0.0022346	0.5114	0.8683	1.0	1182	4	0.0022346	0.7440110087948386	-1.0
K562|chr11_12111084-12111584	8	0.45301	0.59484	0.872903	1091	3	-0.023632	0.10623	0.43843	1.0	474	4	-0.023632	0.7229240851567471	-1.0
A549|chr9_703588-704088	3	0.45376	0.48073	0.83793	1092	1	0.77306	0.056996	0.18579	1.0	302	2	0.77306	0.3688872597995585	-1.0
K562|chr8_38107387-38107887	6	0.45414	0.59283	0.872903	1093	1	1.0551	0.024795	0.16152	1.0	151	5	1.0551	0.1560775098207295	-1.0
A549|chr12_106133600-106134100	8	0.45421	0.59484	0.872903	1094	4	0.08679	0.37256	0.77244	1.0	1007	4	0.08679	0.28108028900343784	-1.0
A549|chr22_45731686-45732186	6	0.45478	0.59712	0.875451	1095	2	0.036372	0.41622	0.76739	1.0	1054	3	0.036372	0.5444507225590094	-1.0
A549|chr10_3875371-3875871	8	0.45649	0.6096	0.875478	1096	4	-0.05818	0.53386	0.87488	1.0	1219	4	-0.05818	0.498800033032506	-1.0
K562|chr19_5971912-5972412	8	0.45809	0.6096	0.875478	1097	3	0.22556	0.22478	0.63703	1.0	769	4	0.22556	0.8071093824773742	-1.0
A549|chr10_95282092-95282592	8	0.45877	0.6096	0.875478	1098	4	-0.01956	0.16039	0.532	1.0	627	4	-0.01956	0.19323569929953233	-1.0
A549|chr1_234862228-234862728	8	0.45925	0.6096	0.875478	1099	3	0.057706	0.40533	0.79344	1.0	1044	4	0.057706	0.521752396835507	-1.0
K562|chr12_130831824-130832324	8	0.46084	0.60961	0.875478	1100	4	0.025545	0.47799	0.84773	1.0	1134	4	0.025545	0.6714152877604324	-1.0
A549|chr2_54628865-54629365	8	0.46145	0.60961	0.875478	1101	1	0.022479	0.28617	0.70484	1.0	883	3	0.022479	0.45288986661408803	-1.0
A549|chr10_3867272-3867772	8	0.46186	0.60961	0.875478	1102	2	-0.0054616	0.16999	0.53749	1.0	649	3	-0.0054616	0.7080280222125062	-1.0
K562|chr6_7175416-7175916	8	0.46474	0.621	0.881149	1103	2	0.057227	0.49111	0.84938	1.0	1150	4	0.057227	0.7003266197111656	-1.0
A549|chr5_59560539-59561039	8	0.46501	0.621	0.881149	1104	2	0.3915	0.10413	0.43246	1.0	466	5	0.3915	0.5803218277066103	-1.0
A549|chr1_64945694-64946194	8	0.46528	0.621	0.881149	1105	3	0.24442	0.24305	0.65663	1.0	808	5	0.24442	0.8551386908962739	-1.0
A549|chr17_72407849-72408349	8	0.46665	0.62559	0.883674	1106	4	-0.084917	0.090471	0.4047	1.0	434	3	-0.084917	0.6349964735996657	-1.0
A549|chr3_57967535-57968035	7	0.46849	0.62511	0.883674	1107	2	0.46348	0.18663	0.57777	1.0	685	4	0.46348	0.7871775896284617	-1.0
A549|chr3_57980344-57980844	8	0.46899	0.6256	0.883674	1108	3	0.042551	0.29025	0.71486	1.0	890	4	0.042551	0.5986745256819598	-1.0
K562|chr19_45885948-45886448	6	0.46962	0.61493	0.875478	1109	2	0.47889	0.11312	0.40254	1.0	498	4	0.47889	0.8096147197866669	4.263149518836673
A549|chr5_14216290-14216790	8	0.4708	0.63107	0.88755	1110	4	0.017927	0.14908	0.51228	1.0	594	4	0.017927	0.5170378217624605	-1.0
A549|chr20_38131488-38131988	6	0.47166	0.61493	0.875478	1111	3	-0.10843	0.49919	0.80794	1.0	1163	2	-0.10843	0.7427279167192498	-1.0
A549|chr20_19860626-19861126	8	0.47183	0.64555	0.897891	1112	4	0.026809	0.51264	0.86831	1.0	1185	4	0.026809	0.5374203591446417	-1.0
#chr3_9376267_9376289_9376288	1	0.47273	0.39885	0.815865	1113	0	-0.018803	0.52727	0.60115	1.0	1212	0	-0.018803	-1.0	-1.0
K562|chr10_131905853-131906353	8	0.47399	0.64556	0.897891	1114	3	0.51772	0.053894	0.28223	1.0	291	5	0.51772	0.768336763611872	-1.0
A549|chr13_33191388-33191888	8	0.47432	0.64556	0.897891	1115	4	0.24639	0.14654	0.51227	1.0	588	4	0.24639	0.2463796454163396	-1.0
K562|chr17_75149741-75150241	8	0.47515	0.65615	0.897891	1116	4	-0.05755	0.298	0.71487	1.0	905	3	-0.05755	0.28701220936200567	-1.0
A549|chr1_39136623-39137123	6	0.47552	0.61493	0.875478	1117	1	0.27723	0.18314	0.52885	1.0	678	4	0.27723	0.6148499066764717	-1.0
A549|chr20_19991251-19991751	7	0.47643	0.62511	0.883674	1118	3	0.6293	0.085398	0.36761	1.0	413	4	0.6293	0.3219389329134607	-1.0
A549|chr6_112223047-112223547	8	0.47764	0.66116	0.897891	1119	4	-0.10649	0.79806	0.95546	1.0	1451	3	-0.10649	0.4050618636129317	-1.0
A549|chr7_130946157-130946657	8	0.47766	0.66116	0.897891	1120	2	0.36188	0.10283	0.42952	1.0	464	5	0.36188	0.2319807162844483	-1.0
A549|chr13_110420963-110421463	8	0.47796	0.66116	0.897891	1121	3	0.072622	0.52428	0.87068	1.0	1209	4	0.072622	0.22160998133869658	-1.0
K562|chr1_21782321-21782821	6	0.47911	0.61494	0.875478	1122	3	0.045522	0.089768	0.36636	1.0	430	3	0.045522	0.5002565528651812	-1.0
A549|chr3_71168219-71168719	8	0.48111	0.66359	0.897891	1123	3	0.043459	0.74932	0.93851	1.0	1409	3	0.043459	0.6036284428666011	-1.0
A549|chrX_107728313-107728813	8	0.48137	0.67725	0.897891	1124	4	0.019062	0.37373	0.77244	1.0	1008	4	0.019062	-1.0	-1.0
A549|chr15_63055452-63055952	8	0.48164	0.67725	0.897891	1125	3	0.070669	0.55039	0.87749	1.0	1238	4	0.070669	0.2699232357488869	-1.0
*TCEA3	5	0.48193	0.59293	0.872903	1126	1	0.50011	0.04542	0.19566	1.0	257	4	0.50011	-1.0	-1.0
A549|chr1_8427204-8427704	8	0.48199	0.67725	0.897891	1127	4	-0.18546	0.35799	0.76473	1.0	987	3	-0.18546	0.7756274149283992	-1.0
A549|chr15_59347283-59347783	6	0.48372	0.61494	0.875478	1128	2	0.57416	0.075478	0.31521	1.0	382	4	0.57416	0.6994650630437801	-1.0
K562|chr11_118006026-118006526	4	0.48405	0.53317	0.849429	1129	2	-0.13639	0.81086	0.88605	1.0	1460	1	-0.13639	0.7677976909276345	-1.0
K562|chr16_87866989-87867489	8	0.48469	0.67725	0.897891	1130	4	-0.044938	0.29129	0.71486	1.0	895	3	-0.044938	0.7905538463906745	-1.0
A549|chr17_72440075-72440575	8	0.48614	0.67725	0.897891	1131	4	0.087526	0.0059855	0.057481	1.0	39	4	0.087526	0.726486543259344	-1.0
A549|chr16_14365423-14365923	7	0.48629	0.62891	0.88528	1132	1	0.44898	0.098907	0.39687	1.0	452	5	0.44898	0.2491066333603124	-1.0
A549|chr1_8003629-8004129	8	0.48679	0.67725	0.897891	1133	1	0.28797	0.062924	0.3101	1.0	325	6	0.28797	0.25712942683464046	-1.0
A549|chr4_87089323-87089823	8	0.48718	0.67725	0.897891	1134	2	0.032247	0.15405	0.52823	1.0	609	3	0.032247	0.761140451847969	-1.0
A549|chr20_19875328-19875828	8	0.48875	0.67725	0.897891	1135	1	0.63712	0.013893	0.14277	1.0	88	7	0.63712	0.7561873606167157	-1.0
A549|chr9_21564540-21565040	7	0.48907	0.62891	0.88528	1136	3	-0.012509	0.47572	0.83056	1.0	1129	2	-0.012509	0.2355756280578152	-1.0
K562|chr6_11943429-11943929	8	0.49032	0.67725	0.897891	1137	2	0.37974	0.062496	0.3101	1.0	323	5	0.37974	0.2508409495544962	-1.0
A549|chr2_9286482-9286982	8	0.49043	0.67725	0.897891	1138	3	0.58344	0.10966	0.44574	1.0	489	5	0.58344	0.7620315091859085	-1.0
A549|chr13_110298666-110299166	1	0.49215	0.42501	0.815865	1139	0	0.01305	0.50785	0.57499	1.0	1178	0	0.01305	0.7631916398647898	-1.0
A549|chr4_168878111-168878611	8	0.49228	0.67725	0.897891	1140	1	0.3068	0.054387	0.28434	1.0	293	6	0.3068	0.8463051800901601	-1.0
K562|chr12_130868119-130868619	8	0.49684	0.67726	0.897891	1141	3	0.21439	0.25155	0.66924	1.0	828	4	0.21439	0.6858781652675789	-1.0
#chr3_9376576_9376598_9376577	1	0.497	0.42501	0.815865	1142	0	0.045911	0.503	0.57499	1.0	1172	0	0.045911	-1.0	-1.0
A549|chr3_127791436-127791936	7	0.49713	0.62891	0.88528	1143	3	0.71127	0.080655	0.35388	1.0	398	4	0.71127	0.8295957382103197	-1.0
A549|chr4_57108206-57108706	8	0.49935	0.67726	0.897891	1144	3	-0.055574	0.55204	0.87749	1.0	1241	3	-0.055574	0.3322013269747428	-1.0
A549|chr3_58062503-58063003	5	0.49993	0.61089	0.875478	1145	1	0.044607	0.53464	0.81025	1.0	1220	2	0.044607	0.23867345177008467	-1.0
A549|chr11_128493509-128494009	7	0.50213	0.63871	0.897505	1146	2	0.32597	0.21869	0.61376	1.0	753	4	0.32597	0.3594320917162703	-1.0
A549|chr6_16752067-16752567	8	0.50258	0.67726	0.897891	1147	3	0.12513	0.41641	0.80067	1.0	1055	4	0.12513	0.2626794959061973	-1.0
A549|chr6_71419977-71420477	5	0.50263	0.61089	0.875478	1148	2	0.25871	0.0094513	0.085848	1.0	63	3	0.25871	0.7040791556982342	-1.0
A549|chr9_113575610-113576110	8	0.5031	0.67726	0.897891	1149	2	0.46557	0.063595	0.31187	1.0	328	6	0.46557	0.2122316604198289	-1.0
A549|chr7_130959395-130959895	8	0.50566	0.67726	0.897891	1150	3	-0.057588	0.19179	0.58248	1.0	693	3	-0.057588	0.6218669278707255	-1.0
K562|chr11_65467744-65468244	8	0.50579	0.67726	0.897891	1151	2	0.60033	0.0012664	0.018329	1.0	11	6	0.60033	0.740203614056695	-1.0
